clean_tweet,label
thi foo came club wit bitch leash &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
"tryanna explain sumn de young boy days,they know wat true pimp i pimpin de hoe moma lmfaoo",1
"i'm good kush alcohol.. i got bitches, crawl",1
i saying.. i would beat like bitch are... put foot neck shoot,1
fuck cowboy giant redskin #eaglesn #bleedgreen,1
"rt enough mind fuck pa fuck nachos, cunt.",1
bitch funni stfu talk part understand?,1
"if male ""hoes/hos"" and/or ""bitches"" default word women...y gotta go. remov yourself, please.",1
yall fuckin women' men risk ya life &amp; freedom i'm singl &amp; dolo bitch gotta worri about.,1
"rt i want crazi bitch, loyal af &#128553;",1
yasss bitch i'm brown&#128540;,1
up earli damn bird still chirp smh.,1
"yep, bitch dumb af....loy dumb lol",1
happi 18th main bitches!!! take easi cigs! http://t.co/aa7z9x1kuw,1
yall thou! yalll fuck glad bag trash,1
rt how close i slap bitch http://t.co/1aih4bfcxk,1
rt four brother show bitch lot niggas. i would'v killed. i would'v kill victor sweet i one l&#8230;,1
rt lmaoooo rt famili i stab person cod ghost said i stab like nigger,1
bitch i follow u first place get fuck tl.,1
can catch box hoe,1
rt hoe jitterbug,1
i'm light skin niggah &#128588;,1
rt hoes.,1
yeen never seen fat nigga molli bitch imma hurt somethin,1
nigga bitch hoe bitch ion see differ,1
rt &#8220;@itsnotharold: i say girl got 7 bodi 20 younger hoe&#8221; on gang !,1
"lawd, i got mani enemies,,, bitch i even know ..",1
rt hoes? i got several? 10' better &#128076;,1
rt snip snip hoe,1
photoshop put head fag proof.,1
experi charlie. marri woman love hot phone sex strangers. can get off? - 27 http://t.co/bpdqqpoga,1
well thank good i got musician bitches.. like example.,1
rt &#8220;@_kudabrazyy: shawn micheal &amp; razor ramon bitches&#8221; noon godfath though,1
open leg filet mignon pussi,1
niggah da gay,1
&#8220;@erikaj00: &#8220;@hazel_dot_com: hell naw. rt i wanna see this! http://t.co/u1dqv3eev3&#8221; yes! lol&#8221;trash hell,1
i'm talkin bout superb punching. the ref wa hoe shit carlton haywood. dude took full minut unansw,1
it sound like bitch cop talk radio sound bitch everi singl time. it aint never dude voic,1
ain't someon still sleep around hoe cheatin,1
look bitch .. go suck dick i'm real street nicca i ain't wit dat sucka shit!!,1
i got bitch dick they ain't yet nigga,1
"""@joebudden: stop scare choke sex u bitch as niggas. she&#8217;ll like it."". say guy hit woman bed. foh",1
i grew niggah trust niggah love niggah,1
chuck e chees i kid. chuck skinni bitch &amp; took away ball pit. man wtf,1
rt trippin rock &gt;&gt; trippin bitch,1
"one big school, full fake bitches.",1
boooooi that' tmi hoe,1
thi look like littl babi son bitch. http://t.co/go58ct7ue7,1
i dont hide bitch im high im public,1
"nigga made rt nigga made it..&#128588;&#128588;""@vianawf: best rider? that go blaxican.""",1
nigga byeeeee lmfao i'll dam fag stole girl,1
yes!!! everi guy bitch today...lol...smh,1
charli fukin around austin.. everi week somebodi get kick team.,1
thi noth shoe ignor twat.,1
patrick ain't nottin hood nigga top bitch nigga,1
"""@chandlerparsons: how bout cowboys!!!!"" shutup pussi",1
are singl pussi relationship?,1
da hous next door sold honki,1
these hoe aint loyal &#128076;,1
but can't tell broke bitch nothin &#128514;&#128514;&#128514; &#128056;&#9749;&#65039;,1
"rt ""hi mom, last night i cunt slap text grandpa bypass, sorri i get back no&#8230;",1
the spot open take better grab anoth bitch determin beauti enough it!,1
i'm happi i ain't bitch i use,1
bad ur pussi,1
i'm beat bitch jay jay as i see nigga . i realli ovum dead tho &#128557;&#128514;&#128128;&#128514;&#128079;,1
pussi,1
cam newton such littl girl like grow quit actin like bitch,1
wow white peopl crackers. guess one u are.,1
"rt ya bitch got boddi act like dont count caus ya ""loved"" lmaoo",1
take yo bitch dinner date i paint face,1
how da fucc gone believ sell brick wit dirti as kick nicca u ain't sellin shit!,1
"i'll bitch i to. i like be, f*ck it'll happen.",1
"""i call bitch""",1
&#8220;@savingnohoes: when ask imma eat pussi,1
i think everi bitch wit tongu pierc suck dick im real,1
poppi give discount bitch get lowww!!!....naw fareal tho,1
rt you gotta fuck ugli bitch 3 town never see work kink sex ga&#8230;,1
rt fucc hoe dat i feel,1
nigga alreadi act like bitch get real bitch right? hell gone act like pussi i rather one. shit.,1
rt short bitch run sh!t.,1
didn't know alberta brampton bitch #flourish,1
"i prob shave spic stash soon, kinda get hand",1
follow system practic swim pussi,1
all redskin act like te bitch bitch,1
money car clothes. and hoes. lol. he want success lol,1
rt pull like look shoe bitch &#128526;,1
rt lol dumb bitch.,1
you niggaz bitch better yet actress da k hit ya as nd flip like pissi mattress,1
never lie never cri never die gone die love friend love hoe yellow slut call gold,1
"""@djsliime: that long distanc shit wack i knew bitch cheating""- uh oh",1
when thing go way i'm total bitch.&#128129;,1
"""i went jail flock, &amp; came home wit strike.. you went jail bitch, came home dike""-",1
"just cuz look mean like you, hoe",1
atleast dont dick breath twat licker,1
i'm get tire tell fuck i'm everi time i'm someth lol. -peckerwood guy,1
aye nigha #yeayoureadindis... gone let ya bitch fuck wit team donjuuuan&#8230; http://t.co/qlomazph9a,1
"actual quot local cop - ""there mani pussi town"".",1
rt thi next gener rais bunch mindless pussi discipline.,1
rt her pussi love i speak tongues.,1
ani pussi i i get again!,1
them old bytch sorri phuck sack... &#171;@mr_jsmart24 the pussi get ripe 30's&#187;,1
"rt where' girl i could pack bowl with? i know u hoe, quit play",1
rt when crack joke friend bitch take far. http://t.co/7vxuf6w048,1
rt real nigga rules: if u drop blunt u gotta pa bitch. u even get hit,1
"' ima kill pussi straight murder shit , ima eat , eat , eat &#1043291;&#1040788; and lick till slap . aye &#1041237;&#1041191; .",1
put tit back shit bitch,1
"an end ordin woman faggots, whose aim weaken split communion.",1
when hoe tryna get ya girl look http://t.co/ihlzw7njk,1
bitch i got plan fuck tonight i said friday nigga,1
&#128514;&#128514; bitch aint shit,1
happi birthday nigguh,1
"i wonder wrote blog... either hoe dat let nigga beat avail, bitch nigga hoe let em beat",1
rt peopl beg see women' bodi minut they'r seen woman hoe oh okay,1
she like argu i sent dat bitch law school,1
"rt ""i miss bf"" well, miss limewire... sooo shut fuck up, whini bitch",1
haha bitch,1
reason hit i know pussi i get cool point,1
"i got legaci bitches, fuck yall legaci",1
i love hoe i love coupl &#128514;&#128514;,1
"em said ""i'm straight grizzly, would i buy gay as teddi bear bitch your alreadi bi-polar."" http://t.co/fqquxtxhbo",1
your mouth your pussi your as my dick and sandwich fuck. what kinda question that?,1
text queer bait,1
rt bitch round one i&#8217;m tweet&#8217;n &#128564;&#128564;&#128564;&#128564;,1
cut bitch !!,1
rt yeah fuck lunch i'll eat pussi staircas foriegn languag hallway,1
school ghetto fuck http://t.co/qrhwqtueu1,1
"hoe say ""eyebrow fleek"" .. search twitter",1
"don't ever kiss girl 3some, hug hoe none",1
"aye, mcdonald'ss got fire as frozen strawberri lemonade.. thi bitch wet",1
"rt eat pussi mad, sad, stressed, mad you, whatev shit lay eat pussi &#128076;&#128069;&#128166;",1
funni read retard liber tweets. but anand u delet salwar tweet. anyway say hi #digvijaysingh,1
&amp;&amp; hoe too... http://t.co/yjpsmas4k2,1
i&#8217;ll gladli victim rt then im felon rt a bitch 200lb ride ur face attempt murder &#128555;&#128555;,1
rt i'm tryna like steez &#128175; bro got dem hoe rir,1
rt bruh trash take yo as back colleg,1
"rt i hate girl like "" i can't talk got mani hoes.."" bitch ya competit spirit at??",1
thi bitch nasti,1
i got hella hoe,1
rt went lunch bitch as &#128530;,1
mmmm sure dont seem like it.. lmfao ye ill bitch:)) done?,1
i'ont neva chase hoe move slow let em chase,1
thi shit sooooooooooooo trash.,1
rt you got nigga i got bitches.,1
that' dragon retard,1
had block bitch. soooo annoying&#128530;,1
i gt android dmt kno what box nig,1
nd y'all thought bitch knew accessor http://t.co/f8ydxkaz,1
wonder girl call eachotha bitch cool nigga call dem one mfa bodi #dontgetit,1
hoe spice,1
rt regular bitch trust niggaz let raw. these hoe know better,1
rt you'r cunt. screen shot,1
rt damn girl u straight hoe!&#128514;&#128514;&#128514;,1
hahahaha fuck pussi,1
"&#8220;@0ddtoddler: when peopl refer girlfriend ""bitch"" &#128528; ....&#8221; i know sound mean lol",1
quan dino rt faggot as niggas!? aight man,1
love bitch :*,1
"rt i'm star jone man myself, i love big bitch",1
who fuck still play flappi bird? &#128514; &#8220;@loren_travis: flappi bird feel like http://t.co/oq3jnn7fwo&#8221;,1
idk ? i went school like week ago bitch gave paper shit tell class paid,1
rt when i feel like entertain hoe i fall back even harder &#128175;,1
dont fuck wit broke bitch,1
bitch would everrrrrrr,1
i could b like chicks...in street slingin pussi coupl dollar im,1
&#8220;@analyyxo: say someth one drake song i listen i'm feelings&#8221;fag,1
"man, aunt petunia royal bitch.",1
&#8220;@___tamm: cuz hoe lol&#8221; cuz went lil rant man!,1
u gon wit ur bae even cheat shut fuck take dick pussy... ain't noth better love,1
rt i wish i would chase hoe .,1
"bow bitches, bow bitch",1
rt baddest blind bitch,1
"rt naawww though, y'all hoe fu fuck play w/me.",1
rt #endoftheworldconfess i follow retard twitter they'r bunch moron &amp; i need g ...,1
big titti bitch lmao fuck good parti,1
im niggah realli wanna ride wit,1
shit crusti hoe http://t.co/1oohx1y6xt,1
life bitch hoe move i say &#128175; http://t.co/ezo2quqvhu,1
ray rice bitch!!!!!!!!!!!!!,1
use dollar menu &amp; spectat mall. but i'm buy bitch caus shit i want ....,1
"i feel like hoe owe someth ..,",1
"rt be smart pretti forever, bitch.",1
bitch boy,1
say shit like lil nig .. or i'll give &#127812; stamp,1
i small pussi size plug,1
man run game ain't hoe. fuck alex. even need bitch as,1
you need muzzl hors face bitch.,1
don't let natur hair care shit fool you. some hoe need perm.,1
karma bitch,1
"rt &#8220;if want buy anything, talk bottom bitch bottom bitch talk me&#8230; do know i am&#8230;",1
rt when guy leav childish pussi alone? get sophist pussy.,1
rt jodi realli pussi tho. he let lil nigga jump take bike. old head son front mama&#8230;,1
yall black as hoe aint east african,1
"thi bitch realli gonna sit tell i need parent w doctor even i'm 18 &#128075;&#128075;&#128075; uh,",1
"bro' hoes, bro' girlfriend...",1
i can't take hoe seriou everyth nigga need woman.. some y'all look good &amp; that' it.,1
pappadeaux got best chicken strip i swear i squeez lemon hoes!,1
"rt you'r tweet cringiest peopl darth here. and dana bitch lmao, follow r&#8230;",1
"rt i cute littl pet name ex, like as monkey, douchetard &amp; butterball. i dont know ...",1
you'r still bitch,1
you unfollow me? you dumb cunt!! jk..i blame you.,1
&#8220;@worldstarfunny: love hoe http://t.co/wekdl09bq5&#8221; &#128076;,1
i call peopl kike lot fuck,1
you'r bitch &amp; i hate,1
"yeah, i bitch, ain't bad you, hit pa",1
i hope accident get fat black bitch pregnant,1
choke bread bitch,1
"rt you say &#8220;potato&#8221;, pimp say &#8220;put out, ho&#8221;.",1
rt you'r still pussi,1
that' legal tackl faggot rt seriously? http://t.co/lmyhrbkxzx,1
precis rt &#8220;@harold: soon y'all break start shit swore she'd never do&#8221; like hoe,1
"rt ""@lifeasstoner: just hit pussi http://t.co/3tz7dyatfu""",1
it ain't nunn cut bitch off&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;&#9986;&#65039;,1
well i damn sure ain't put pussi as romo jersey,1
rt aint got time mufuckin fake friend smoke weed fuck hoe nigga drank gin,1
rt it' britney bitch.,1
&#8220;@dukealexmoore: malibu come-up news mean denna hoe even light skinedddd http://t.co/sggokjtsch&#8221; hahaha!!,1
"he' littl bitch gener , fug seattl",1
rt wow dolphin ask marri kiss guy right front rude as bitch http://t.co&#8230;,1
pussi watch nuh mi neva lov mon. -badmon,1
yal ju fag screen shootin shit stori &#128548; http://t.co/cm55jy52j4,1
fail know i live faggot,1
"lesbian like ""yo-ho scissor timbers!""",1
rt mom brought mcdonald' lunch. i bitch me.,1
bad bitch good head i think ah keeper !,1
&#8220;@trapfuhrer: when nude trash gotta draw cloth back send em back http://t.co/jx7mc32bkv&#8221;&#128128;&#128128;&#128128;&#128128;&#128128;,1
my dad bitch,1
stop sayin gov. name fuck wrong widd u bitch u stupid,1
rt do dyke date dyke shit gay y'all?,1
far asf nigguh,1
bitch lol,1
yall crazi hoe need jesu lol,1
rt ur lil bitch read receipt on&#128064; #shady&#128511;,1
the littl bitch told sloppi top hoppi that' gave sloppi toppi like sloppi toppi goddess,1
rt farra teen mom 2 sex tape pornhub lmao hoe as,1
yall let hoe fuck strap said no?,1
i text bitch,1
"' i like niggah like "" yo bitch ? "" na i'll check idc , mine you... http://t.co/op5stgzx2k",1
it call #bitchass rt if nicca tell femal anoth man got mad girl throwin salt man gay straight,1
bc cunt hoe bag,1
"high hoe, hit bowl nigga rick! #riprick",1
wtf ur tumblr bitch,1
"rt ratchet bitch like ""mi name shaniqua asssofathairsor brown get *claps* *claps* right *claps*""",1
i love much. mayb one bitchier birds...,1
rt pretti bitch alway comin thru &#9786;,1
"""don't let side bitch settl in, i might headbutt evelyn""",1
rt &#8220;@intentions_: new york bitch like #thatnycshit #bitchesbelik #newyorkgirlsbelik #hoodbitch lmfaoo&#128514;&#128514; &#128514; https:/&#8230;,1
it' bout time i feel like been hard work woman .....and stripper hoe night judg &#128175;&#9996;&#65039;&#128514;,1
rt grab booti front nigga want grab booti front bitch want,1
bruh. sasuk sakura daughter gonna bad uchiha bitch,1
"all bitch know your tri find website, kid lol",1
"rt ""@will123_william: isn't ebola type soup???"" naw nigga country. my bitch there. she ebolian.",1
"rt ""rt u rememb steve 'blue clues' left u bitch as nigga joe "" http://t.co/vsy3ejfzhf",1
&#8220;@souljaboy: k michel pussi smell like shit&#8221; &#128064;&#128514;&#128514;&#128514;,1
shut up. and miss fag,1
rt citi bitch &#128514;&#128514;&#128514;&#128514;#starbuck #uggboot #jellydoughnut,1
"rt young, attractive, successful, supportive, faith man w everything..u think bring sole pussi tabl &#8230;",1
lol next time bitch,1
http://t.co/bpu86qzyft lola foxx &#8211; steam hot nubil lola foxx shove dildo deep wet&#160;pussi http://t.co/br1mjkk8dz,1
rt these 5th grade hoe ain't loyal http://t.co/hhpruzxr0j,1
too mani pretti bitch got sore throat voice.mostli red bones. #turnoff,1
gucci mane bitch,1
"rt i got 99 problem bitch heard call bitch, so i 100.",1
"""smdh"" stand ""suck dick, hoe""?",1
whatev fuck pussi &#128514;,1
lol unfaith hoe,1
"if anger materialized, would fuck atom bomb blow bitch up.",1
"exactly, bitch",1
&#8220;@friendlyassh0le: bitch look first day school. http://t.co/opskh1xzgb&#8221;&#128514;,1
hoe fuck think pregnant ... not parti togeth &#128524;,1
&#8220;@s_hawn24: y'all femal love y'all bum nigga jail bird..&#8221;!!!!,1
rt got bitch http://t.co/a3gf4iaps9,1
i got dawg norri blue flame bday dat bitch even drink it.... u pop alcohol as down,1
"rt your girl hold dick like wii control where' bitch, nigga? we control",1
