class,text,clean_tweet,Hash words
2,"@mesmart029 Someone recently told me that a local yokel was going to ""use my twitter account to damage me"" so... Yeah.","someon recent told local yokel go ""use twitter account damag me"" so... yeah.",No hashtags
1,@metroadlib I be THIIIIIIIS close to going real east side Detroit on they monkey ass. But. I don't.,i thiiiiiii close go real east side detroit monkey ass. but. i don't.,No hashtags
0,@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.,i live eye white trash hurricane. milwauki or. where peopl use bike bc dui' save environment.,No hashtags
2,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up,jim crow law segreg lynch laws... anti woman suffrag laws... amaz everyon doesnt want bring,No hashtags
1,@mhs_austin drive you nigger,drive nigger,No hashtags
1,@mia_coop speaking about me all the time tryna make me look bad like you wasn't just eating my pussy .,speak time tryna make look bad like eat pussi .,No hashtags
0,@michaeldbirch What else do you expect from that nigger lover?,what els expect nigger lover?,No hashtags
1,@michaelragen @somesuchandco @whatupag you guys are pussies,guy pussi,No hashtags
1,@michaelray_02 @blakeanderson21 thats life hoes gonna be hoes an you could blame Tammy,that life hoe gonna hoe could blame tammi,No hashtags
2,@michelle_westt birds of a feather..,bird feather..,No hashtags
1,@michellemcaffey I'll show you how much of a fag I am &#128527;,i'll show much fag i &#128527;,No hashtags
2,"@michigannews13 an coaches dont put them in positions to be successful, the offensive struggles can all be put on gardner, program is trash","coach dont put posit successful, offens struggl put gardner, program trash",No hashtags
2,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account","wow. that great languag come hs coach, sure role model, trash, like account",No hashtags
2,@mickeyhart lookin good mick!,lookin good mick!,No hashtags
0,"@midgetmadz shut your dirty dirt trap you limp knees, ashy footed, blue balls, isolated hamster wheel, no nipples bitch","shut dirti dirt trap limp knees, ashi footed, blue balls, isol hamster wheel, nippl bitch",No hashtags
2,@mightyfar they need to stop picking up UFCs trash though and build up there own fighters more.,need stop pick ufc trash though build fighter more.,No hashtags
0,"@mike_ray7 congratulations, you are officially fucking retarded.","congratulations, offici fuck retarded.",No hashtags
1,@mikeceeno they say I got too many bitch ... I swear I ain't got the right ones,say i got mani bitch ... i swear i ain't got right one,No hashtags
0,@mikecheck_123 the favorite drink of white trash everywhere....,favorit drink white trash everywhere....,No hashtags
1,"@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc","tri one mikey, none hick shit...http://youtu.be/thls_tmufkc",No hashtags
1,@mikeoe7765 That talentless skag IS a wardrobe malfunction.,that talentless skag is wardrob malfunction.,No hashtags
1,@mileysbae @rihanna bitch u lying about Justin's account ugly indian,bitch u lie justin' account ugli indian,No hashtags
0,@milfmob @yoPapi_chulo fight me you fucking obese niglet,fight fuck obes niglet,No hashtags
2,"@mimi_sanabria I really did, right off my bed. Where you put all these dam yellow starburst!!!! *throws them out the window* &#128553;","i realli did, right bed. where put dam yellow starburst!!!! *throw window* &#128553;",No hashtags
0,@mimiswagnotes You are an ignorant cunt.,you ignor cunt.,No hashtags
1,@mingtong007 you still are a cunt,still cunt,No hashtags
2,@miquelpaniscus @ArcusGreatApes @graspunep The person actually holding the ape is NOT Paris. It's her sister,the person actual hold ape not paris. it' sister,No hashtags
0,"@miranda_mills okay, let's fight you ginger faggot","okay, let' fight ginger faggot",No hashtags
1,@mis_sarahd @basedpapi1017 never said I wanted to fuck a tranny...,never said i want fuck tranny...,No hashtags
2,@mis_sarahd @basedpapi1017 tranny,tranni,No hashtags
1,@mistaturk5 @DaUnfuqwitable1 nigga chill throw me in the jungle watch me come out with a gorilla monkey cheetah coat,nigga chill throw jungl watch come gorilla monkey cheetah coat,No hashtags
1,@mitch_krebs14 @Gnarles_Charles I am that queer gnarles Charles and no it wasn't me,i queer gnarl charl,No hashtags
1,@mitchbattiste sup pussy;),sup pussy;),No hashtags
1,@mjdwarner that's a bitch. I have no desire to see that much bullshit hahahaha,that' bitch. i desir see much bullshit hahahaha,No hashtags
0,@mjs79 @ChingonAbe well he is at Genos. So he is the ultimate faggot,well genos. so ultim faggot,No hashtags
1,@mjziccardi that mindless twat is shitting on hiphop hahahaha,mindless twat shit hiphop hahahaha,No hashtags
1,@mkkberger juss the way she stands screams bitch! Lmao @mlwberger @bigbergerc,juss way stand scream bitch! lmao,No hashtags
0,@mlvassallo Oh really? fags are gross You aids infected sick fuckers,oh really? fag gross you aid infect sick fucker,No hashtags
1,@mmyar It's dumb cunts like you that make me sad to have served in a war so you wouldn't have to.,it' dumb cunt like make sad serv war to.,No hashtags
2,@mobilesuitwaifu All the helmets in Destiny are trash. I wish I could just rock an invisible bubble instead. Hunters look like Robocop.,all helmet destini trash. i wish i could rock invis bubbl instead. hunter look like robocop.,No hashtags
1,@mommajjojo @smileitsalexx oh so basically we both will be your bitch all day? Mhmmm of course..............,oh basic bitch day? mhmmm course..............,No hashtags
1,@mommajjojo love you too bitch :*,love bitch :*,No hashtags
1,@monetkittrell all this spaceship shit is retarded.,spaceship shit retarded.,No hashtags
0,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.","glad uncle, anoth stupid faggot world, hope next.",No hashtags
0,"@moneydriven I see a picture of you smoking, such a man of god. Disgraceful nig, you sir, are an embarrassment.","i see pictur smoking, man god. disgrac nig, sir, embarrassment.",No hashtags
1,@moneydriven LOL such a nig,lol nig,No hashtags
1,"@moneydriven lol profane words, bwahahahahahah mad gay faggot fuck boi. Get at me bitch ass nigga.","lol profan words, bwahahahahahah mad gay faggot fuck boi. get bitch as nigga.",No hashtags
1,@moneydriven y u arguing with that ugly bitch on twitter,u argu ugli bitch twitter,No hashtags
1,"@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks","hell yea,i'm surround hillbilli real as redneck",No hashtags
2,@moneypulatief @globalriot Nee dat is na langdurig gepest worden.Zoals ik al zei:in d kiem smoren.Is ook vb voor t kind hoe je moet optreden,nee dat na langdurig gepest worden.zo ik al zei:in kiem smoren.i ook vb voor kind hoe je moet optreden,No hashtags
2,@monicawarren16 #pumprules is on bravo...quality trash,#pumprul bravo...qu trash,#pumprules
2,@monkbent What's with that come-at-me-bro bird? Stressful.,what' come-at-me-bro bird? stressful.,No hashtags
1,@moodym0lly back Atcha bitch!,back atcha bitch!,No hashtags
1,"@moose_05 ya know gamoot, i considered it, but then I was like wait. I'm no little baby back bitch","ya know gamoot, consid it, i like wait. i'm littl babi back bitch",No hashtags
1,@morgan_mccubbin fake bitches.... #nicetry,fake bitches.... #nicetri,#nicetry
1,"@morgantayler_ I apologize Morgan, but a bitch was blind for a whole 35 seconds!!!!","i apolog morgan, bitch blind whole 35 seconds!!!!",No hashtags
1,@morganwelborn you're a bitch,bitch,No hashtags
1,@moyizzy naw negro,naw negro,No hashtags
2,@mr_republicann chik fil a. hipotle is trash and taco bell will give you the runs,chik fil a. hipotl trash taco bell give run,No hashtags
1,@mrfoolycooly @DM___3 faggot alert,faggot alert,No hashtags
1,@mrfoolycooly bitch ass scaring me! Lol you don't keep up with the new ones yet?,bitch as scare me! lol keep new one yet?,No hashtags
2,@mrfoolycooly i dont think he did the celestial dragon killed him,dont think celesti dragon kill,No hashtags
1,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown,im still giant muk shit eat candi ceasar clown,No hashtags
0,@mrgeology no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag,ignor cement head hillbilly. you said taxing. cant fuckin read fuck knob gobbl douchebag,No hashtags
1,@mrrickyguevara lmao why would we respect him then? he's a hoe if that's true,lmao would respect then? he' hoe that' true,No hashtags
1,@mrspinkyyyy what's the name of that hoe? Lol it sounds good,what' name hoe? lol sound good,No hashtags
1,@msteffens32 @StonerBoii2cold back in high school w/ one. fuck these hoes now nigga lol thats what they for,back high school w/ one. fuck hoe nigga lol that,No hashtags
2,@mtmcly he will need monkey bars on his tricycle,need monkey bar tricycl,No hashtags
1,"@mukeworld @deIukesionaI he has one called ""pussy pop"" I think it's for cats","one call ""pussi pop"" i think cat",No hashtags
1,@mulroyms_ fuck dyslexia is an bitch,fuck dyslexia bitch,No hashtags
1,@munafal777 karma is a bitch,karma bitch,No hashtags
1,@munro_molly no one cares bitch,one care bitch,No hashtags
1,@myfriendbriana Jesus walks bitch,jesu walk bitch,No hashtags
1,@myfriendbriana can I ask my bitch for other bitches,i ask bitch bitch,No hashtags
1,@mynamesahmed @tonyr0ckyhorror I rather go choke on your moms bomb pussy,i rather go choke mom bomb pussi,No hashtags
1,@mynamesryann @Caroline_Poe called her a cunt too,call cunt,No hashtags
1,@mynamesryann @Caroline_Poe why would i need to call her and bitch/cunt to your face? Im talking to her not you dumbass,would need call bitch/cunt face? im talk dumbass,No hashtags
1,@mza361 I love you and bitches love me.,i love bitch love me.,No hashtags
1,@mzkimberz I called you hoe lol,i call hoe lol,No hashtags
1,"@n0tsteven ily 2, I'm at work bitch do you even have any battle ready blades?","ili 2, i'm work bitch even battl readi blades?",No hashtags
1,"@n0tsteven whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt 420 bich bich","whatev wall hackin pussi bich i'll fuk u like i ur mum, ur sis, ur step sis, ur mum mum, ur mum aunt 420 bich bich",No hashtags
0,@nCrusade @GodManiac_ come wage with us fag,come wage u fag,No hashtags
1,@nataleovrerytng hoes these days,hoe day,No hashtags
1,@natashaleggero how dare insult that pearl harbor vet. You are a dumb cunt.,dare insult pearl harbor vet. you dumb cunt.,No hashtags
1,@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.,lol alway scheme dude. jaim need keep hoe leash....or i mean sister lol.,No hashtags
1,"@nedrock83 don't tell what the fuck to ""stop"" with. 2nd, if you think it's protocol to put 6 shots in someone who's unarmed, you're a retard","tell fuck ""stop"" with. 2nd, think protocol put 6 shot someon who' unarmed, retard",No hashtags
1,@neeishaaa one thing about it baby I will NEVER Call a bitch phone bout a nigga. Ion know what app somebody playing with but it AINT ME,one thing babi i never call bitch phone bout nigga. ion know app somebodi play aint me,No hashtags
2,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes","steek morel vinger maar j neus, zelfd soort type bij nato stenigt vrouwen bosj",No hashtags
1,@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.,i'll continu di later. i'll back bitch.,No hashtags
1,"@neiltyson Neil, have you heard that scientists have discovered that, in fact, bitches do be trippin?","neil, heard scientist discov that, fact, bitch trippin?",No hashtags
1,"@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!","naaaa, faggots! so....i guess around long....would ya!",No hashtags
1,@nerissaloren not home. Headed to work sorry ho,home. head work sorri ho,No hashtags
1,@nessauzc lmao if the shoes fit? &#128094; lace them bitches up. I'm talking in general &#128514;,lmao shoe fit? &#128094; lace bitch up. i'm talk gener &#128514;,No hashtags
1,@nfl am I watching football or pussy soccer? Wtf?,i watch footbal pussi soccer? wtf?,No hashtags
2,@nhatty_ice49ers thank you jackass zebras,thank jackass zebra,No hashtags
1,@nick_scott25 come watch Godzilla then faggot,come watch godzilla faggot,No hashtags
1,@nick_scott25 sounds about right to many dumb bitches work there welcome to my life,sound right mani dumb bitch work welcom life,No hashtags
1,@nickboydos bunch of pussies.,bunch pussies.,No hashtags
1,@nicole_steines whatever you fucking pussy &#128514;,whatev fuck pussi &#128514;,No hashtags
1,@nicolleashby now I'm chewy high with a hard ass dick. Ooh there goes my pager could it be a trick bitch?,i'm chewi high hard as dick. ooh go pager could trick bitch?,No hashtags
1,@nicsarantos @Huntermoore she looks like the pussy lips are huge,look like pussi lip huge,No hashtags
1,@niggie95 aka the lonely bitches,aka lone bitch,No hashtags
1,@niggieesmalls I got ugly niggah problems. Lol but you got pretty niggah problems. Too bad they the same problem. &#128514;,i got ugli niggah problems. lol got pretti niggah problems. too bad problem. &#128514;,No hashtags
1,@nightpurrowler @Oskzilla pussy shit!,pussi shit!,No hashtags
1,@nightpurrowler niggah das gay,niggah da gay,No hashtags
1,@nikkiconner13 @bellabelcastro trippy hoes &#127744;&#127744;,trippi hoe &#127744;&#127744;,No hashtags
1,@nkyathappala I'm gonna drink monster til I sue we gettin the bitch #GottaGetThe30,i'm gonna drink monster til i sue gettin bitch #gottagetthe30,#GottaGetThe30
1,"@noPOPULARity_ lmaoo one nigga had that 2nd pic as ""Looove that pussy from Popeyes!"" lmaoo that shit killed me","lmaoo one nigga 2nd pic ""looov pussi popeyes!"" lmaoo shit kill",No hashtags
